00.000141,A,slurping,1
00.000451,B,slurping,1
00.000504,C,slurping,0
00.000520,D,slurping,1
00.000558,E,slurping,2
00.000623,F,slurping,0
00.000627,G,slurping,0
00.000667,H,slurping,2
00.001042,I,slurping,2
01.000560,B,swallowing
01.000586,D,swallowing
01.000592,C,swallowing
01.000620,A,swallowing
01.000624,E,swallowing
01.000703,G,swallowing
01.000729,F,swallowing
01.000733,H,swallowing
01.001109,I,swallowing
01.200343,J,slurping,1
01.200730,K,slurping,1
02.000645,B,idle
02.000660,D,idle
02.000687,C,idle
02.000695,E,idle
02.000704,A,idle
02.000724,B,slurping,1
02.000725,D,slurping,0
02.000730,E,slurping,0
02.000734,C,slurping,2
02.000743,A,slurping,0
02.000766,G,idle
02.000793,G,slurping,2
02.000799,H,idle
02.000812,F,idle
02.000832,H,slurping,2
02.001322,I,idle
02.200439,J,swallowing
02.200798,K,swallowing
02.400473,I,slurping,1
02.400831,F,slurping,1
03.000801,E,swallowing
03.000803,D,swallowing
03.000823,C,swallowing
03.000824,A,swallowing
03.000830,B,swallowing
03.000835,G,swallowing
03.000894,H,swallowing
03.200539,J,idle
03.200871,J,slurping,1
03.200879,K,idle
03.200931,K,slurping,2
03.400565,I,swallowing
03.400903,F,swallowing
04.000884,E,idle
04.000922,D,idle
04.000940,A,idle
04.000945,E,slurping,2
04.000957,C,idle
04.000961,H,idle
04.000968,D,slurping,1
04.000971,G,idle
04.000974,A,slurping,1
04.000963,B,idle
04.000995,C,slurping,0
04.001001,H,slurping,0
04.001008,G,slurping,0
04.001014,B,slurping,2
04.200943,J,swallowing
04.201008,K,swallowing
04.400656,I,idle
04.400974,F,idle
04.401018,I,slurping,1
04.401020,F,slurping,2
05.001019,E,swallowing
05.001033,D,swallowing
05.001051,A,swallowing
05.001080,G,swallowing
05.001083,H,swallowing
05.001086,C,swallowing
05.001103,B,swallowing
05.201025,J,idle
05.201078,J,slurping,2
05.201081,K,idle
05.201130,K,slurping,1
05.401106,I,swallowing
05.401109,F,swallowing
06.001096,E,idle
06.001115,D,idle
06.001136,A,idle
06.001150,G,idle
06.001154,E,slurping,0
06.001171,A,slurping,1
06.001171,D,slurping,1
06.001181,H,idle
06.001187,C,idle
06.001188,G,slurping,2
06.001205,H,slurping,0
06.001198,B,idle
06.001226,C,slurping,2
06.001229,B,slurping,0
06.201152,J,swallowing
06.201223,K,swallowing
06.401186,I,idle
06.401205,F,idle
06.401246,F,slurping,1
06.401246,I,slurping,2
07.001254,D,swallowing
07.001267,G,swallowing
07.001255,A,swallowing
07.001256,B,swallowing
