00.000151,A,slurping,1
00.000198,B,slurping,1
00.000263,C,slurping,0
00.000286,D,slurping,1
00.000572,E,slurping,2
00.000581,F,slurping,0
00.000624,G,slurping,0
00.001013,H,slurping,2
00.001075,I,slurping,2
01.000272,B,swallowing
01.000283,A,swallowing
01.000333,C,swallowing
01.000367,D,swallowing
01.000645,F,swallowing
01.000649,E,swallowing
01.000691,G,swallowing
01.001084,H,swallowing
01.001141,I,swallowing
01.200407,J,slurping,1
01.200449,K,slurping,1
02.000347,B,idle
02.000359,A,idle
02.000402,A,slurping,0
02.000405,B,slurping,1
02.000404,C,idle
02.000431,D,idle
02.000453,C,slurping,2
02.000487,D,slurping,2
02.000708,F,idle
02.000727,E,idle
02.000735,F,slurping,0
02.000752,G,idle
02.000762,E,slurping,2
02.000789,G,slurping,0
02.001147,H,idle
02.001207,I,idle
02.200495,J,swallowing
02.200521,K,swallowing
02.400540,H,slurping,1
02.400577,I,slurping,1
03.000473,A,swallowing
03.000481,B,swallowing
03.000532,C,swallowing
03.000561,D,swallowing
03.000798,F,swallowing
03.000816,G,swallowing
03.000836,E,swallowing
03.200572,J,idle
03.200589,K,idle
03.200618,J,slurping,2
03.200623,K,slurping,1
03.400622,H,swallowing
03.400673,I,swallowing
04.000549,A,idle
04.000565,B,idle
04.000611,C,idle
04.000636,D,idle
04.000826,F,idle
04.000908,E,idle
04.000997,B,slurping,1
04.001000,D,slurping,2
04.001005,G,idle
04.001032,G,slurping,0
04.000999,A,slurping,1
04.001038,F,slurping,2
04.001001,C,slurping,0
04.001126,E,slurping,0
04.200688,J,swallowing
04.200708,K,swallowing
04.400727,H,idle
04.400777,I,idle
04.400780,H,slurping,1
04.400849,I,slurping,2
05.001084,B,swallowing
05.001086,D,swallowing
05.001103,G,swallowing
05.001109,A,swallowing
05.001115,F,swallowing
05.001127,C,swallowing
05.001205,E,swallowing
05.200774,J,idle
05.200781,K,idle
05.201128,K,slurping,1
05.201152,J,slurping,1
05.400879,H,swallowing
05.403322,I,swallowing
06.001180,B,idle
06.001194,F,idle
06.001179,G,idle
06.001186,D,idle
06.001200,C,idle
06.001244,G,slurping,0
06.001245,F,slurping,2
06.001257,D,slurping,1
06.001246,B,slurping,0
06.001282,C,slurping,0
06.001199,A,idle
06.001303,E,idle
06.001310,A,slurping,2
06.001348,E,slurping,2
06.201199,K,swallowing
06.201228,J,swallowing
06.400953,H,idle
06.401306,H,slurping,1
06.403427,I,idle
06.403488,I,slurping,1
07.001315,G,swallowing
07.001326,F,swallowing
07.001337,D,swallowing
07.001342,B,swallowing
07.001368,A,swallowing
07.001370,C,swallowing
07.001418,E,swallowing
07.201288,K,idle
07.201317,J,idle
07.201383,K,slurping,2
07.201395,J,slurping,0
07.401391,H,swallowing
07.403588,I,swallowing
08.001402,A,idle
08.001419,F,idle
08.001409,D,idle
08.001444,C,idle
08.001448,B,idle
08.001482,F,slurping,2
08.001484,B,slurping,1
08.001488,A,slurping,2
08.001490,D,slurping,1
08.001482,C,slurping,0
08.001400,G,idle
08.001501,E,idle
08.001523,E,slurping,1
08.001526,G,slurping,0
08.201455,K,swallowing
08.201472,J,swallowing
08.401483,H,idle
08.401558,H,slurping,0
08.403693,I,idle
08.403751,I,slurping,2
09.001559,F,swallowing
09.001567,E,swallowing
09.001563,A,swallowing
09.001563,C,swallowing
09.001564,B,swallowing
09.001569,G,swallowing
09.001562,D,swallowing
09.201534,K,idle
09.201562,J,idle
09.201583,K,slurping,1
09.201608,J,slurping,2
09.401640,H,swallowing
09.403855,I,swallowing
10.001646,E,idle
10.001652,F,idle
10.001671,A,idle
10.001687,G,idle
10.001687,C,idle
10.001697,E,slurping,2
10.001710,F,slurping,2
10.001717,B,idle
10.001723,C,slurping,1
10.001718,A,slurping,0
10.001735,G,slurping,0
10.001759,B,slurping,0
10.001720,D,idle
10.001799,D,slurping,1
10.201665,K,swallowing
10.201689,J,swallowing
10.401723,H,idle
10.401799,H,slurping,2
10.403947,I,idle
10.403995,I,slurping,1
11.001768,E,swallowing
11.001818,F,swallowing
11.001828,A,swallowing
11.001835,G,swallowing
11.001818,C,swallowing
11.001856,B,swallowing
11.001876,D,swallowing
11.201740,K,idle
11.201763,J,idle
11.201853,J,slurping,1
11.201855,K,slurping,2
11.401889,H,swallowing
11.404090,I,swallowing
12.001845,E,idle
12.001901,E,slurping,2
12.001903,F,idle
12.001909,G,idle
12.001913,A,idle
12.001918,C,idle
12.001937,B,idle
12.001937,D,idle
12.001950,G,slurping,0
12.001956,F,slurping,2
12.001949,C,slurping,1
12.001951,A,slurping,1
12.001974,B,slurping,0
12.001986,D,slurping,0
12.201939,J,swallowing
12.201940,K,swallowing
12.401984,H,idle
12.402046,H,slurping,1
12.404196,I,idle
12.404252,I,slurping,2
13.001973,E,swallowing
13.002026,G,swallowing
13.002031,C,swallowing
13.002041,A,swallowing
13.002043,F,swallowing
13.002043,B,swallowing
13.002065,D,swallowing
13.202023,J,idle
13.202029,K,idle
13.202072,K,slurping,1
13.202090,J,slurping,2
13.402122,H,swallowing
13.404349,I,swallowing
14.002060,E,idle
14.002105,G,idle
14.002117,A,idle
14.002129,F,idle
14.002135,B,idle
14.002145,E,slurping,1
14.002148,G,slurping,2
14.002108,C,idle
14.002153,A,slurping,1
14.002170,D,idle
14.002173,B,slurping,0
14.002181,F,slurping,2
14.002192,C,slurping,0
14.002199,D,slurping,0
14.202142,K,swallowing
14.202197,J,swallowing
14.402222,H,idle
14.402286,H,slurping,1
14.404450,I,idle
14.404495,I,slurping,2
15.002223,G,swallowing
15.002236,A,swallowing
15.002244,B,swallowing
15.002249,D,swallowing
15.002237,E,swallowing
15.002262,C,swallowing
15.002253,F,swallowing
15.202220,K,idle
15.202247,J,idle
15.202273,K,slurping,0
15.202302,J,slurping,2
15.402363,H,swallowing
15.404588,I,swallowing
16.002309,G,idle
16.002321,B,idle
16.002330,A,idle
16.002337,E,idle
16.002346,F,idle
16.002349,C,idle
16.002355,D,idle
16.002364,G,slurping,1
16.002367,A,slurping,1
16.002373,E,slurping,0
16.002375,B,slurping,0
16.002385,C,slurping,2
16.002392,F,slurping,1
16.002392,D,slurping,2
16.202346,K,swallowing
16.202373,J,swallowing
16.402434,H,idle
16.402485,H,slurping,0
16.404689,I,idle
16.404732,I,slurping,2
17.002441,G,swallowing
17.002454,C,swallowing
17.002442,E,swallowing
17.002468,F,swallowing
17.002469,A,swallowing
17.002479,D,swallowing
17.002443,B,swallowing
17.202416,K,idle
17.202446,J,idle
17.202491,K,slurping,1
17.202495,J,slurping,0
17.402559,H,swallowing
17.404829,I,swallowing
18.002526,G,idle
18.002543,E,idle
18.002553,A,idle
18.002566,F,idle
18.002547,C,idle
18.002608,D,idle
18.002595,A,slurping,1
18.002567,B,idle
18.002633,F,slurping,0
18.002638,C,slurping,2
18.002642,D,slurping,2
18.002597,E,slurping,1
18.002677,B,slurping,2
18.002597,G,slurping,0
18.202564,K,swallowing
18.202568,J,swallowing
18.402642,H,idle
18.402694,H,slurping,0
18.404938,I,idle
18.405007,I,slurping,1
19.002709,A,swallowing
19.002718,C,swallowing
19.002733,F,swallowing
19.002723,D,swallowing
19.002748,B,swallowing
19.002734,E,swallowing
19.002772,G,swallowing
19.202666,K,idle
19.202669,J,idle
19.202758,J,slurping,0
19.202780,K,slurping,0
19.402771,H,swallowing
19.405107,I,swallowing
20.002786,A,idle
20.002813,C,idle
20.002826,B,idle
20.002842,D,idle
20.002857,A,slurping,0
20.002864,C,slurping,2
20.002828,E,idle
20.002885,B,slurping,2
20.002887,D,slurping,2
20.002827,F,idle
20.002818,G,idle
20.002930,E,slurping,1
20.002932,G,slurping,1
20.002934,F,slurping,1
20.202828,J,swallowing
20.202848,K,swallowing
20.402867,H,idle
20.402943,H,slurping,0
20.405216,I,idle
20.405275,I,slurping,0
21.002944,A,swallowing
21.002955,B,swallowing
21.002969,D,swallowing
21.002956,C,swallowing
21.002969,G,swallowing
21.003011,F,swallowing
21.003014,E,swallowing
21.202904,J,idle
21.202921,K,idle
21.203001,J,slurping,0
21.203006,K,slurping,2
21.403032,H,swallowing
21.405386,I,swallowing
22.003031,A,idle
22.003049,C,idle
22.003033,B,idle
22.003063,D,idle
22.003087,G,idle
22.003093,F,idle
22.003101,C,slurping,2
22.003102,A,slurping,1
22.003111,B,slurping,1
22.003115,D,slurping,0
22.003137,G,slurping,2
22.003221,F,slurping,0
22.003088,E,idle
22.003252,E,slurping,1
22.203072,K,swallowing
22.203075,J,swallowing
22.403134,H,idle
22.403197,H,slurping,2
22.405457,I,idle
22.405496,I,slurping,0
23.003178,A,swallowing
23.003190,D,swallowing
23.003183,C,swallowing
23.003182,B,swallowing
23.003222,G,swallowing
