00.000155,A,slurping,1
00.000513,B,slurping,1
00.000592,E,slurping,2
00.000663,C,slurping,0
00.000681,F,slurping,0
00.000735,G,slurping,0
00.000744,D,slurping,1
00.000783,H,slurping,2
00.001127,I,slurping,2
01.000593,B,swallowing
01.000622,A,swallowing
01.000665,E,swallowing
01.000727,C,swallowing
01.000744,F,swallowing
01.000816,G,swallowing
01.000829,D,swallowing
01.000846,H,swallowing
01.001193,I,swallowing
01.200377,J,slurping,1
01.200789,K,slurping,1
02.000673,B,idle
02.000732,A,idle
02.000744,B,slurping,2
02.000761,E,idle
02.000772,C,idle
02.000792,A,slurping,1
02.000807,F,idle
02.000813,E,slurping,2
02.000819,C,slurping,2
02.000837,F,slurping,0
02.000886,G,idle
02.000898,D,idle
02.000909,H,idle
02.000926,G,slurping,0
02.000937,D,slurping,0
02.001257,I,idle
02.200464,J,swallowing
02.200874,K,swallowing
02.400514,I,slurping,1
02.400907,H,slurping,1
03.000850,B,swallowing
03.000891,A,swallowing
03.000915,C,swallowing
03.000892,F,swallowing
03.000897,E,swallowing
03.000993,G,swallowing
03.001008,D,swallowing
03.200541,J,idle
03.200878,J,slurping,2
03.200944,K,idle
03.200985,K,slurping,0
03.400596,I,swallowing
03.401000,H,swallowing
04.000935,B,idle
04.000991,B,slurping,0
04.000996,A,idle
04.001020,F,idle
04.001033,E,idle
04.001036,C,idle
04.001059,A,slurping,1
04.001059,F,slurping,1
04.001068,G,idle
04.001078,C,slurping,2
04.001080,D,idle
04.001079,E,slurping,1
04.001092,G,slurping,0
04.001118,D,slurping,2
04.200961,J,swallowing
04.201050,K,swallowing
04.400676,I,idle
04.401012,I,slurping,2
04.401084,H,idle
04.401135,H,slurping,0
05.001073,B,swallowing
05.001133,F,swallowing
05.001156,A,swallowing
05.001167,G,swallowing
05.001184,C,swallowing
05.001186,D,swallowing
05.001187,E,swallowing
05.201075,J,idle
05.201122,K,idle
05.201141,J,slurping,0
05.201191,K,slurping,1
05.401099,I,swallowing
05.401213,H,swallowing
06.001161,B,idle
06.001226,B,slurping,1
06.001226,F,idle
06.001236,C,idle
06.001237,G,idle
06.001246,A,idle
06.001260,D,idle
06.001280,E,idle
06.001286,C,slurping,0
06.001287,G,slurping,2
06.001299,A,slurping,2
06.001271,F,slurping,1
06.001299,E,slurping,0
06.001340,D,slurping,2
06.201235,J,swallowing
06.201264,K,swallowing
06.401187,I,idle
06.401301,I,slurping,0
06.401315,H,idle
06.401367,H,slurping,1
07.001317,B,swallowing
07.001370,G,swallowing
07.001392,E,swallowing
07.001399,F,swallowing
07.001404,A,swallowing
07.001408,D,swallowing
07.001401,C,swallowing
07.201333,J,idle
07.201336,K,idle
07.201390,J,slurping,0
07.201404,K,slurping,1
07.401390,I,swallowing
07.401448,H,swallowing
08.001399,B,idle
08.001443,G,idle
08.001461,B,slurping,2
08.001494,E,idle
08.001499,D,idle
08.001503,C,idle
08.001505,F,idle
08.001506,A,idle
08.001539,C,slurping,1
08.001541,E,slurping,0
08.001544,A,slurping,2
08.001495,G,slurping,1
08.001541,D,slurping,0
08.001542,F,slurping,2
08.201470,J,swallowing
08.201477,K,swallowing
08.401479,I,idle
08.401504,H,idle
08.401558,H,slurping,0
08.401559,I,slurping,1
09.001543,B,swallowing
09.001619,A,swallowing
09.001626,F,swallowing
09.001632,D,swallowing
09.001637,E,swallowing
09.001641,G,swallowing
09.001628,C,swallowing
09.201547,J,idle
09.201551,K,idle
09.201673,K,slurping,2
09.201697,J,slurping,2
09.401648,I,swallowing
09.401658,H,swallowing
10.001631,B,idle
