00.000162,B,slurping,1
00.000255,C,slurping,0
00.000193,A,slurping,1
00.000284,D,slurping,1
00.000616,E,slurping,2
00.000660,F,slurping,0
00.000698,G,slurping,0
00.000744,H,slurping,2
00.001106,I,slurping,2
01.000315,B,swallowing
01.000341,C,swallowing
01.000353,D,swallowing
01.000355,A,swallowing
01.000696,E,swallowing
01.000733,F,swallowing
01.000762,G,swallowing
01.000813,H,swallowing
01.001170,I,swallowing
01.200444,K,slurping,1
01.200446,J,slurping,1
02.000411,B,idle
02.000423,C,idle
02.000430,A,idle
02.000419,D,idle
02.000487,C,slurping,0
02.000491,B,slurping,1
02.000492,D,slurping,2
02.000488,A,slurping,0
02.000767,E,idle
02.000804,F,idle
02.000831,E,slurping,2
02.000832,G,idle
02.000842,F,slurping,2
02.000870,G,slurping,0
02.000878,H,idle
02.001195,I,idle
02.200524,K,swallowing
02.200540,J,swallowing
02.400579,I,slurping,1
02.400586,H,slurping,1
03.000586,D,swallowing
03.000589,A,swallowing
03.000601,B,swallowing
03.000617,C,swallowing
03.000914,F,swallowing
03.000923,E,swallowing
03.000938,G,swallowing
03.200583,K,idle
03.200607,J,idle
03.200625,K,slurping,2
03.200659,J,slurping,0
03.400651,I,swallowing
03.400668,H,swallowing
04.000697,A,idle
04.000699,D,idle
04.000725,C,idle
04.000753,B,idle
04.000768,A,slurping,0
04.000771,D,slurping,0
04.000773,C,slurping,1
04.000794,B,slurping,1
04.000980,F,idle
04.001003,G,idle
04.001009,E,idle
04.001020,F,slurping,2
04.001047,G,slurping,2
04.001048,E,slurping,1
04.200693,K,swallowing
04.200751,J,swallowing
04.400717,I,idle
04.400762,H,idle
04.400772,I,slurping,2
04.400804,H,slurping,0
05.000843,A,swallowing
05.000845,C,swallowing
05.000876,D,swallowing
05.000899,B,swallowing
05.001095,F,swallowing
05.001109,G,swallowing
05.001153,E,swallowing
05.200762,K,idle
05.200837,J,idle
05.200888,K,slurping,1
05.200893,J,slurping,0
05.400841,I,swallowing
05.400889,H,swallowing
06.000924,A,idle
06.000952,C,idle
06.000979,D,idle
06.000983,A,slurping,0
06.000985,B,idle
06.001001,C,slurping,1
06.001023,B,slurping,2
06.001033,D,slurping,1
06.001173,G,idle
06.001174,F,idle
06.001222,F,slurping,0
06.001226,G,slurping,2
06.001257,E,idle
06.001287,E,slurping,2
06.200956,K,swallowing
06.200984,J,swallowing
06.400931,I,idle
06.400988,H,idle
06.401001,I,slurping,1
06.401039,H,slurping,0
07.001056,A,swallowing
07.001073,C,swallowing
07.001115,D,swallowing
07.001131,B,swallowing
07.001288,G,swallowing
07.001292,F,swallowing
07.001348,E,swallowing
07.201032,K,idle
07.201058,J,idle
07.201103,K,slurping,1
07.201130,J,slurping,0
07.401072,I,swallowing
07.401109,H,swallowing
08.001145,A,idle
08.001173,C,idle
08.001198,D,idle
08.001236,C,slurping,2
08.001237,A,slurping,1
08.001236,B,idle
08.001246,D,slurping,0
08.001285,B,slurping,1
08.001353,G,idle
08.001359,F,idle
