00.000152,A,slurping,1
00.000465,B,slurping,1
00.000509,C,slurping,0
00.000528,D,slurping,1
00.000615,F,slurping,0
00.000622,E,slurping,2
00.001249,H,slurping,2
00.001273,G,slurping,0
00.001364,I,slurping,2
01.000552,A,swallowing
01.000556,B,swallowing
01.000584,C,swallowing
01.000607,D,swallowing
01.000679,F,swallowing
01.000695,E,swallowing
01.001314,H,swallowing
01.001343,G,swallowing
01.001430,I,swallowing
01.200365,K,slurping,1
01.200747,J,slurping,1
02.000633,A,idle
02.000649,B,idle
02.000654,C,idle
02.000680,D,idle
02.000698,B,slurping,2
02.000699,A,slurping,1
02.000701,C,slurping,0
02.000718,D,slurping,0
02.000743,F,idle
02.000768,F,slurping,2
02.000778,E,idle
02.000821,E,slurping,0
02.001379,H,idle
02.001406,G,idle
02.001415,H,slurping,2
02.001492,I,idle
02.200447,K,swallowing
02.200828,J,swallowing
02.400523,G,slurping,1
02.400870,I,slurping,1
03.000776,B,swallowing
03.000778,A,swallowing
03.000816,D,swallowing
03.000796,C,swallowing
03.000832,F,swallowing
03.000902,E,swallowing
03.001478,H,swallowing
03.200519,K,idle
03.200833,K,slurping,2
03.200920,J,idle
03.200967,J,slurping,0
03.400622,G,swallowing
03.400951,I,swallowing
04.000866,B,idle
04.000873,F,idle
04.000885,A,idle
04.000903,D,idle
04.000919,C,idle
04.000929,B,slurping,0
04.000930,A,slurping,2
04.000938,D,slurping,0
04.000930,F,slurping,2
04.000958,C,slurping,1
04.000972,E,idle
04.001006,E,slurping,1
04.001541,H,idle
04.001569,H,slurping,1
04.200904,K,swallowing
04.201050,J,swallowing
04.400723,G,idle
04.400952,G,slurping,2
04.401062,I,idle
04.401145,I,slurping,0
05.001004,B,swallowing
05.001022,D,swallowing
05.001010,F,swallowing
05.001007,A,swallowing
05.001041,C,swallowing
05.001089,E,swallowing
05.001631,H,swallowing
05.200984,K,idle
05.201032,K,slurping,2
05.201084,J,idle
05.201106,J,slurping,1
05.401224,I,swallowing
05.401260,G,swallowing
