00.000196,A,slurping,1
00.000189,B,slurping,1
00.000685,G,slurping,0
00.000776,D,slurping,0
00.000786,C,slurping,2
00.000808,E,slurping,1
00.000847,F,slurping,0
00.001127,H,slurping,2
00.001239,I,slurping,2
01.000283,B,swallowing
01.000296,A,swallowing
01.000755,G,swallowing
01.000869,C,swallowing
01.000890,E,swallowing
01.000892,D,swallowing
01.000917,F,swallowing
01.001193,H,swallowing
01.001273,I,swallowing
01.200456,J,slurping,1
01.200459,K,slurping,1
02.000387,B,idle
02.000388,A,idle
02.000461,B,slurping,0
02.000462,A,slurping,1
02.000819,G,idle
02.000847,G,slurping,2
02.000941,C,idle
02.000967,E,idle
02.000980,F,idle
02.000984,C,slurping,2
02.000987,D,idle
02.001011,E,slurping,0
02.001018,F,slurping,2
02.001023,D,slurping,0
02.001265,H,idle
02.001335,I,idle
02.200557,K,swallowing
02.200561,J,swallowing
02.400579,I,slurping,1
02.400585,H,slurping,1
03.000552,B,swallowing
03.000555,A,swallowing
03.000910,G,swallowing
03.001071,C,swallowing
03.001081,F,swallowing
03.001090,E,swallowing
03.001137,D,swallowing
03.200631,K,idle
03.200673,K,slurping,0
03.200690,J,idle
03.200736,J,slurping,1
03.400658,I,swallowing
03.400665,H,swallowing
04.000637,B,idle
04.000668,A,idle
04.000690,B,slurping,2
04.000731,A,slurping,1
04.000974,G,idle
04.001004,G,slurping,1
04.001146,F,idle
04.001146,C,idle
04.001166,E,idle
04.001179,F,slurping,0
04.001194,C,slurping,0
04.001199,E,slurping,2
04.001217,D,idle
04.001256,D,slurping,2
04.200759,K,swallowing
04.200853,J,swallowing
04.400740,I,idle
04.400751,H,idle
04.400819,H,slurping,1
04.400824,I,slurping,0
05.000774,B,swallowing
05.000811,A,swallowing
05.001066,G,swallowing
05.001241,F,swallowing
05.001268,E,swallowing
05.001278,C,swallowing
05.001343,D,swallowing
05.200806,K,idle
05.200862,K,slurping,2
05.200971,J,idle
05.201030,J,slurping,1
05.400896,H,swallowing
05.400908,I,swallowing
06.000862,B,idle
06.000894,A,idle
06.000920,B,slurping,1
06.000954,A,slurping,0
06.001129,G,idle
06.001159,G,slurping,1
06.001273,F,idle
06.001300,F,slurping,0
06.001344,E,idle
06.001360,C,idle
06.001390,E,slurping,0
06.001404,C,slurping,2
06.001434,D,idle
06.001476,D,slurping,2
06.200940,K,swallowing
06.201135,J,swallowing
06.400976,H,idle
06.400982,I,idle
06.401042,H,slurping,2
06.401139,I,slurping,1
07.001008,B,swallowing
07.001023,A,swallowing
07.001219,G,swallowing
07.001360,F,swallowing
07.001458,E,swallowing
07.001481,C,swallowing
07.001554,D,swallowing
07.201026,K,idle
07.201091,K,slurping,1
07.201227,J,idle
07.201291,J,slurping,1
07.401125,H,swallowing
07.401209,I,swallowing
08.001109,B,idle
08.001112,A,idle
08.001183,A,slurping,1
08.001186,B,slurping,2
08.001282,G,idle
08.001316,G,slurping,2
08.001424,F,idle
08.001468,F,slurping,0
08.001530,E,idle
08.001572,E,slurping,2
08.001618,C,idle
08.001648,C,slurping,0
08.001660,D,idle
08.001711,D,slurping,0
08.201166,K,swallowing
08.201399,J,swallowing
08.401213,H,idle
08.401281,H,slurping,1
08.401302,I,idle
08.401418,I,slurping,1
09.001271,B,swallowing
09.001277,A,swallowing
09.001380,G,swallowing
09.001530,F,swallowing
09.001642,E,swallowing
09.001712,C,swallowing
09.001795,D,swallowing
09.201244,K,idle
09.201329,K,slurping,2
09.201490,J,idle
09.201545,J,slurping,2
09.401347,H,swallowing
09.401492,I,swallowing
10.001383,B,idle
10.001384,A,idle
10.001462,G,idle
10.001472,B,slurping,0
10.001473,A,slurping,2
10.001514,G,slurping,1
10.001594,F,idle
10.001633,F,slurping,1
10.001711,E,idle
10.001752,E,slurping,1
10.001803,C,idle
10.001839,C,slurping,0
10.001875,D,idle
10.001918,D,slurping,0
10.201420,K,swallowing
10.201648,J,swallowing
10.401435,H,idle
10.401488,H,slurping,2
10.401560,I,idle
10.401672,I,slurping,2
11.001551,B,swallowing
11.001553,A,swallowing
11.001595,G,swallowing
11.001697,F,swallowing
11.001825,E,swallowing
11.001907,C,swallowing
11.002019,D,swallowing
11.201501,K,idle
11.201605,K,slurping,2
11.201760,J,idle
11.201831,J,slurping,0
11.401560,H,swallowing
11.401764,I,swallowing
12.001632,B,idle
12.001642,A,idle
12.001671,G,idle
12.001695,A,slurping,0
12.001700,B,slurping,0
12.001718,G,slurping,1
12.001760,F,idle
12.001788,F,slurping,1
12.001890,E,idle
12.001932,E,slurping,1
12.001971,C,idle
12.002001,C,slurping,2
12.002098,D,idle
12.002146,D,slurping,2
12.201678,K,swallowing
12.201927,J,swallowing
12.401655,H,idle
12.401724,H,slurping,2
12.401834,I,idle
12.401995,I,slurping,0
13.001789,A,swallowing
13.001799,G,swallowing
13.001791,B,swallowing
13.001852,F,swallowing
13.002003,E,swallowing
13.002064,C,swallowing
13.002239,D,swallowing
13.201747,K,idle
13.201825,K,slurping,0
13.202019,J,idle
13.202074,J,slurping,1
13.401803,H,swallowing
13.402075,I,swallowing
14.001891,A,idle
14.001904,G,idle
14.001906,F,idle
14.001892,B,idle
14.001959,A,slurping,0
14.001965,F,slurping,1
14.001960,G,slurping,0
14.001984,B,slurping,2
14.002087,E,idle
14.002127,C,idle
14.002129,E,slurping,1
14.002158,C,slurping,2
14.002273,D,idle
14.002314,D,slurping,2
14.201891,K,swallowing
14.202172,J,swallowing
14.401878,H,idle
14.401939,H,slurping,0
14.402155,I,idle
14.402198,I,slurping,1
15.002041,A,swallowing
15.002050,G,swallowing
15.002061,B,swallowing
15.002051,F,swallowing
15.002202,E,swallowing
15.002230,C,swallowing
15.002400,D,swallowing
15.201960,K,idle
15.202106,K,slurping,0
15.202213,J,idle
15.202250,J,slurping,0
15.402017,H,swallowing
15.402273,I,swallowing
16.002126,G,idle
16.002143,B,idle
16.002127,A,idle
16.002171,F,idle
16.002190,G,slurping,2
16.002201,B,slurping,2
16.002207,F,slurping,2
16.002209,A,slurping,1
16.002272,E,idle
16.002272,C,idle
16.002316,E,slurping,1
16.002318,C,slurping,1
16.002465,D,idle
16.002494,D,slurping,0
16.202171,K,swallowing
16.202325,J,swallowing
16.402096,H,idle
16.402220,H,slurping,0
16.402354,I,idle
16.402405,I,slurping,0
17.002276,G,swallowing
17.002288,F,swallowing
17.002298,A,swallowing
17.002310,B,swallowing
17.002382,C,swallowing
17.002392,E,swallowing
17.002574,D,swallowing
17.202238,K,idle
17.202335,K,slurping,2
17.202405,J,idle
17.202453,J,slurping,1
17.402313,H,swallowing
17.402492,I,swallowing
18.002355,G,idle
18.002384,F,idle
18.002384,B,idle
18.002415,G,slurping,2
18.002389,A,idle
18.002435,F,slurping,1
18.002461,A,slurping,2
18.002469,B,slurping,0
18.002476,C,idle
18.002508,C,slurping,0
18.002523,E,idle
18.002557,E,slurping,1
18.002641,D,idle
18.002683,D,slurping,0
18.202412,K,swallowing
18.202525,J,swallowing
18.402395,H,idle
18.402566,I,idle
18.402581,H,slurping,1
18.402644,I,slurping,2
19.002483,G,swallowing
19.002517,F,swallowing
19.002538,B,swallowing
19.002539,A,swallowing
19.002580,C,swallowing
19.002621,E,swallowing
19.002759,D,swallowing
19.202484,K,idle
19.202543,K,slurping,1
19.202610,J,idle
19.202666,J,slurping,1
19.402674,H,swallowing
19.402719,I,swallowing
20.002560,G,idle
20.002616,F,idle
20.002624,B,idle
20.002630,G,slurping,2
20.002633,A,idle
20.002662,C,idle
20.002671,A,slurping,0
20.002665,F,slurping,1
20.002686,B,slurping,2
20.002691,E,idle
20.002711,C,slurping,2
20.002715,E,slurping,0
20.002828,D,idle
20.002869,D,slurping,0
20.202638,K,swallowing
20.202749,J,swallowing
20.402762,H,idle
20.402789,I,idle
20.402819,H,slurping,1
20.402835,I,slurping,1
21.002708,G,swallowing
21.002756,A,swallowing
21.002767,F,swallowing
21.002768,E,swallowing
21.002783,B,swallowing
21.002789,C,swallowing
21.002947,D,swallowing
21.202715,K,idle
21.202786,K,slurping,2
21.202794,J,idle
21.202828,J,slurping,0
21.402891,H,swallowing
21.402911,I,swallowing
22.002807,G,idle
22.002815,E,idle
22.002845,F,idle
22.002862,B,idle
22.002869,C,idle
22.002879,A,idle
22.002881,E,slurping,2
22.002896,F,slurping,1
22.002899,A,slurping,0
22.002869,G,slurping,2
22.002910,C,slurping,1
22.002911,B,slurping,1
22.003018,D,idle
22.003058,D,slurping,0
22.202855,K,swallowing
22.202906,J,swallowing
22.402961,H,idle
22.402984,I,idle
22.403001,H,slurping,2
22.403025,I,slurping,0
23.002973,A,swallowing
23.002974,F,swallowing
23.002977,G,swallowing
23.002980,C,swallowing
23.002981,E,swallowing
23.002990,B,swallowing
23.003151,D,swallowing
23.202930,K,idle
23.203021,K,slurping,0
23.203032,J,idle
23.203067,J,slurping,2
23.403065,H,swallowing
23.403104,I,swallowing
24.003054,A,idle
24.003090,F,idle
24.003100,C,idle
24.003112,E,idle
24.003114,A,slurping,0
24.003131,G,idle
24.003139,B,idle
24.003181,G,slurping,2
24.003133,F,slurping,2
24.003154,E,slurping,0
24.003213,B,slurping,1
24.003156,C,slurping,1
24.003243,D,idle
24.003281,D,slurping,1
24.203097,K,swallowing
24.203101,J,swallowing
24.403108,H,idle
24.403160,H,slurping,0
24.403191,I,idle
24.403243,I,slurping,2
25.003192,A,swallowing
25.003256,F,swallowing
25.003268,G,swallowing
25.003293,B,swallowing
25.003293,E,swallowing
25.003294,C,swallowing
25.003343,D,swallowing
25.203170,K,idle
25.203177,J,idle
25.203264,K,slurping,0
25.203268,J,slurping,2
25.403241,H,swallowing
25.403320,I,swallowing
26.003276,A,idle
26.003353,A,slurping,0
26.003374,D,idle
26.003373,B,idle
26.003379,F,idle
26.003383,G,idle
26.003385,E,idle
26.003403,D,slurping,0
26.003402,C,idle
26.003426,F,slurping,2
26.003428,E,slurping,1
26.003430,B,slurping,2
26.003428,G,slurping,1
26.003459,C,slurping,1
26.203334,K,swallowing
26.203343,J,swallowing
26.403316,H,idle
26.403360,I,idle
26.403396,H,slurping,0
26.403403,I,slurping,2
27.003432,A,swallowing
27.003447,D,swallowing
27.003498,B,swallowing
27.003503,E,swallowing
27.003515,F,swallowing
27.003539,G,swallowing
27.003550,C,swallowing
27.203405,K,idle
27.203412,J,idle
27.203505,J,slurping,1
27.203523,K,slurping,0
27.403462,H,swallowing
27.403487,I,swallowing
28.003517,A,idle
28.003534,D,idle
28.003545,E,idle
28.003566,B,idle
28.003583,A,slurping,1
28.003593,F,idle
28.003596,E,slurping,0
28.003615,B,slurping,0
28.003617,F,slurping,2
28.003584,D,slurping,2
28.003617,G,idle
28.003645,C,idle
28.003650,G,slurping,2
28.003685,C,slurping,1
28.203570,J,swallowing
28.203592,K,swallowing
28.403537,H,idle
28.403570,I,idle
28.403628,H,slurping,1
28.403640,I,slurping,0
29.003658,A,swallowing
29.003684,E,swallowing
29.003704,F,swallowing
29.003710,B,swallowing
29.003701,D,swallowing
29.003732,G,swallowing
29.003776,C,swallowing
29.203670,J,idle
29.203711,K,idle
29.203721,J,slurping,2
29.203769,K,slurping,0
29.403707,H,swallowing
29.403726,I,swallowing
30.003746,A,idle
30.003755,D,idle
30.003774,E,idle
30.003788,F,idle
30.003810,B,idle
30.003827,A,slurping,0
30.003833,D,slurping,1
30.003841,F,slurping,1
30.003844,G,idle
30.003853,B,slurping,1
30.003859,C,idle
30.003867,G,slurping,2
30.003834,E,slurping,2
30.003896,C,slurping,0
30.203813,J,swallowing
30.203843,K,swallowing
30.403791,H,idle
30.403820,I,idle
30.403866,H,slurping,2
30.403914,I,slurping,0
31.003895,A,swallowing
31.003912,D,swallowing
31.003925,F,swallowing
31.003951,E,swallowing
31.003953,B,swallowing
31.003954,G,swallowing
31.003965,C,swallowing
31.203914,K,idle
31.203916,J,idle
31.203992,K,slurping,2
31.204020,J,slurping,1
31.403936,H,swallowing
31.403995,I,swallowing
32.003984,A,idle
32.004002,D,idle
32.004024,F,idle
32.004040,A,slurping,2
32.004052,D,slurping,2
32.004053,B,idle
32.004062,F,slurping,0
32.004073,C,idle
32.004088,B,slurping,0
32.004100,E,idle
32.004114,C,slurping,0
32.004151,E,slurping,1
32.004172,G,idle
32.004201,G,slurping,1
